Country,Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",TotalTests,Population,Continent,1 Caseevery X ppl,lat,lon
Iraq,2023-03-04,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-05,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-06,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-07,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-08,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-09,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-10,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Ireland,2023-03-02,1703850,0,8691.0,0.0,1692126.0,0,3033.0,13,13031576.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-03,1703850,0,8691.0,0.0,1692612.0,486,2547.0,12,13033385.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-04,1703850,0,8691.0,0.0,1692612.0,0,2547.0,12,13033385.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-05,1703850,0,8691.0,0.0,1692852.0,240,2307.0,12,13033385.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-06,1703850,0,8691.0,0.0,1692852.0,240,2307.0,12,13033385.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-07,1703850,0,8691.0,0.0,1692863.0,11,2296.0,10,13036159.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-08,1703850,0,8691.0,0.0,1692873.0,10,2286.0,9,13037474.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-09,1704502,652,8708.0,17.0,1692873.0,0,2921.0,9,13037474.0,5020199,Europe,3,52.865196,-7.9794599
Ireland,2023-03-10,1704502,0,8708.0,0.0,1693292.0,137,2502.0,11,13041966.0,5020199,Europe,3,52.865196,-7.9794599
Israel,2023-03-02,4800397,757,12303.0,11.0,4781252.0,0,6842.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-03,4800913,516,12303.0,0.0,4781252.0,0,7358.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-04,4801230,317,12303.0,0.0,4781252.0,0,7675.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-05,4801511,281,12307.0,4.0,4781252.0,0,7952.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-06,4801511,281,12307.0,4.0,4781252.0,0,7952.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-07,4801511,0,12307.0,0.0,4781252.0,0,7952.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-08,4801511,0,12307.0,0.0,4781252.0,0,7952.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-09,4803173,1662,12325.0,18.0,4781252.0,0,9596.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Israel,2023-03-10,4804197,364,12329.0,0.0,4781252.0,0,10616.0,57,41373364.0,9326000,Asia,2,30.8124247,34.8594762
Italy,2023-03-02,25603510,3497,188322.0,28.0,25267118.0,3435,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-03,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-04,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-05,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-06,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-07,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-08,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-09,25603510,0,188322.0,0.0,25267118.0,0,148070.0,137,268196399.0,60262770,Europe,2,42.6384261,12.674297
Italy,2023-03-10,25627473,0,188538.0,0.0,25294864.0,0,144071.0,104,268674307.0,60262770,Europe,2,42.6384261,12.674297
Ivory Coast,2023-03-02,88208,0,834.0,0.0,87342.0,0,32.0,0,1679087.0,27742298,Africa,315,7.9897371,-5.5679458
Ivory Coast,2023-03-03,88231,23,834.0,0.0,87363.0,21,34.0,0,1679900.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-04,88240,9,834.0,0.0,87375.0,12,31.0,0,1680188.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-05,88240,0,834.0,0.0,87375.0,0,31.0,0,1680188.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-06,88240,0,834.0,0.0,87375.0,0,31.0,0,1680188.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-07,88246,6,834.0,0.0,87385.0,10,27.0,0,1680513.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-08,88255,9,834.0,0.0,87397.0,12,24.0,0,1680848.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-09,88255,0,834.0,0.0,87397.0,0,24.0,0,1680848.0,27742298,Africa,314,7.9897371,-5.5679458
Ivory Coast,2023-03-10,88268,5,834.0,0.0,87416.0,5,18.0,0,1681580.0,27742298,Africa,314,7.9897371,-5.5679458
Jamaica,2023-03-02,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-03,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-04,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-05,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-06,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-07,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-08,154196,0,3502.0,0.0,102393.0,0,48301.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-09,154287,91,3511.0,9.0,102393.0,0,48383.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Jamaica,2023-03-10,154416,0,3514.0,0.0,102529.0,0,48373.0,0,1183986.0,2985094,North America,19,18.1850507,-77.3947693
Japan,2023-03-02,33230544,11506,72573.0,87.0,21687770.0,2053,11470201.0,141,95386077.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-03,33241066,10522,72640.0,67.0,21689308.0,1538,11479118.0,130,95481075.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-04,33251497,10431,72721.0,81.0,21692695.0,3387,11486081.0,131,95589075.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-05,33260228,8731,72771.0,50.0,21693335.0,640,11494122.0,132,95633415.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-06,33260228,8731,72771.0,50.0,21693335.0,640,11494122.0,132,95633415.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-07,33264643,4415,72805.0,34.0,21694886.0,1551,11496952.0,131,95651487.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-08,33276657,12014,72840.0,35.0,21695714.0,828,11508103.0,124,95732132.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-09,33288462,11805,72909.0,69.0,21696252.0,538,11519301.0,128,95858172.0,125584838,Asia,4,36.5748441,139.2394179
Japan,2023-03-10,33307409,9113,73038.0,49.0,21699006.0,1263,11535365.0,116,96082498.0,125584838,Asia,4,36.5748441,139.2394179
Jordan,2023-03-02,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-03,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-04,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-05,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-06,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-07,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-08,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-09,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Jordan,2023-03-10,1746997,0,14122.0,0.0,1731007.0,0,1868.0,59,17201885.0,10300869,Asia,6,31.1667049,36.941628
Kazakhstan,2023-03-02,1408038,96,13846.0,0.0,1383020.0,0,11172.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-03,1408124,86,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-04,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-05,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-06,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-07,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-08,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-09,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kazakhstan,2023-03-10,1408124,0,13846.0,0.0,1383020.0,0,11258.0,24,11575012.0,19205043,Asia,14,48.1012954,66.7780818
Kenya,2023-03-02,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-03,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-04,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-05,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-06,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-07,342919,0,5688.0,0.0,337216.0,0,15.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-08,342932,13,5688.0,0.0,337220.0,4,24.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-09,342937,5,5688.0,0.0,337222.0,2,27.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kenya,2023-03-10,342937,0,5688.0,0.0,337222.0,0,27.0,1,3967062.0,56215221,Africa,164,1.4419683,38.4313975
Kuwait,2023-03-02,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-03,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-04,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-05,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-06,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-07,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-08,663456,0,2570.0,0.0,660237.0,0,649.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-09,663860,404,2570.0,0.0,660237.0,0,1053.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kuwait,2023-03-10,663860,0,2570.0,0.0,660237.0,0,1053.0,0,8455743.0,4380326,Asia,7,29.2733964,47.4979476
Kyrgyzstan,2023-03-02,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-03,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-04,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-05,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-06,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-07,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-08,206673,0,2991.0,0.0,196406.0,0,7276.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-09,206708,35,2991.0,0.0,196406.0,0,7311.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Kyrgyzstan,2023-03-10,206708,0,2991.0,0.0,196406.0,0,7311.0,131,1907195.0,6728271,Asia,33,41.5089324,74.724091
Laos,2023-03-02,218017,2,758.0,0.0,7663.0,0,209596.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-03,218017,0,758.0,0.0,7663.0,0,209596.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-04,218019,2,758.0,0.0,7658.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-05,218020,1,758.0,0.0,7659.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-06,218020,1,758.0,0.0,7659.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-07,218020,0,758.0,0.0,7659.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-08,218020,0,758.0,0.0,7659.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-09,218023,3,758.0,0.0,7662.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Laos,2023-03-10,218023,0,758.0,0.0,7662.0,0,209603.0,0,1233207.0,7481023,Asia,34,20.0171109,103.378253
Latvia,2023-03-02,976051,20,6242.0,0.0,969485.0,18,324.0,13,7865040.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-03,976095,44,6244.0,2.0,969510.0,25,341.0,13,7865291.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-04,976095,0,6244.0,0.0,969510.0,0,341.0,13,7865291.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-05,976095,0,6244.0,0.0,969510.0,0,341.0,13,7865291.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-06,976149,24,6245.0,0.0,969551.0,16,353.0,13,7865678.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-07,976162,13,6245.0,0.0,969563.0,12,354.0,13,7865783.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-08,976188,26,6250.0,5.0,969587.0,24,351.0,13,7866007.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-09,976228,40,6250.0,0.0,969623.0,36,355.0,13,7866206.0,1848837,Europe,2,56.8406494,24.7537645
Latvia,2023-03-10,976267,12,6253.0,0.0,969667.0,25,347.0,13,7866544.0,1848837,Europe,2,56.8406494,24.7537645
Lebanon,2023-03-02,1232063,0,10832.0,0.0,1087587.0,0,133644.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-03,1232301,238,10835.0,3.0,1087587.0,0,133879.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-04,1232301,0,10835.0,0.0,1087587.0,0,133879.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-05,1232517,216,10840.0,5.0,1087587.0,0,134090.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-06,1232517,216,10840.0,5.0,1087587.0,0,134090.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-07,1232517,0,10840.0,0.0,1087587.0,0,134090.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-08,1232517,0,10840.0,0.0,1087587.0,0,134090.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-09,1232649,132,10840.0,0.0,1087587.0,0,134222.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lebanon,2023-03-10,1232936,108,10842.0,1.0,1087587.0,0,134507.0,74,4795578.0,6684849,Asia,5,33.8750629,35.843409
Lesotho,2023-03-02,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-03,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-04,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-05,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-06,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-07,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-08,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-09,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Lesotho,2023-03-10,34790,0,723.0,0.0,25980.0,0,8087.0,0,431221.0,2175699,Africa,63,-29.6039267,28.3350193
Liberia,2023-03-02,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-03,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-04,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-05,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-06,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-07,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-08,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-09,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Liberia,2023-03-10,8090,0,295.0,0.0,7783.0,0,12.0,2,139824.0,5305117,Africa,656,5.7499721,-9.3658524
Libya,2023-03-02,507174,0,6437.0,0.0,500734.0,0,3.0,0,2483676.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-03,507174,0,6437.0,0.0,500734.0,0,3.0,0,2483676.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-04,507174,0,6437.0,0.0,500734.0,0,3.0,0,2483676.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-05,507174,0,6437.0,0.0,500734.0,0,3.0,0,2483676.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-06,507174,0,6437.0,0.0,500734.0,0,3.0,0,2483676.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-07,507187,13,6437.0,0.0,500737.0,3,13.0,0,2483812.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-08,507187,0,6437.0,0.0,500737.0,0,13.0,0,2483812.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-09,507187,0,6437.0,0.0,500737.0,0,13.0,0,2483812.0,7040745,Africa,14,26.8234472,18.1236723
Libya,2023-03-10,507187,0,6437.0,0.0,500737.0,0,13.0,0,2483812.0,7040745,Africa,14,26.8234472,18.1236723
Lithuania,2023-03-02,1305568,390,9589.0,0.0,1290063.0,335,5916.0,6,10380567.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-03,1305902,334,9590.0,1.0,1290366.0,303,5946.0,7,10381848.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-04,1306276,351,9594.0,1.0,1290412.0,46,6270.0,7,10381848.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-05,1306327,51,9594.0,0.0,1290461.0,49,6272.0,7,10381848.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-06,1306327,51,9594.0,0.0,1290461.0,49,6272.0,7,10381848.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-07,1306387,60,9594.0,0.0,1291050.0,589,5743.0,7,10383613.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-08,1307044,657,9596.0,2.0,1291423.0,373,6025.0,6,10385652.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-09,1307448,404,9596.0,0.0,1291795.0,372,6057.0,6,10387153.0,2661708,Europe,2,55.3500003,23.7499997
Lithuania,2023-03-10,1308131,306,9598.0,2.0,1292263.0,416,6270.0,6,10389789.0,2661708,Europe,2,55.3500003,23.7499997
Madagascar,2023-03-02,67865,0,1422.0,0.0,66433.0,0,10.0,0,525461.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-03,67865,0,1422.0,0.0,66433.0,0,10.0,0,525461.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-04,67865,0,1422.0,0.0,66433.0,0,10.0,0,525461.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-05,67889,24,1423.0,1.0,66445.0,12,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-06,67889,24,1423.0,1.0,66445.0,12,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-07,67889,0,1423.0,0.0,66445.0,0,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-08,67889,0,1423.0,0.0,66445.0,0,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-09,67889,0,1423.0,0.0,66445.0,0,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Madagascar,2023-03-10,67889,0,1423.0,0.0,66445.0,0,21.0,0,526651.0,29178077,Africa,430,-18.9249604,46.4416422
Malawi,2023-03-02,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-03,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-04,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-05,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-06,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-07,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-08,88702,0,2686.0,0.0,85580.0,0,436.0,67,624784.0,20180839,Africa,228,-13.2687204,33.9301963
Malawi,2023-03-09,88707,5,2686.0,0.0,85583.0,3,438.0,67,624784.0,20180839,Africa,227,-13.2687204,33.9301963
Malawi,2023-03-10,88707,0,2686.0,0.0,85583.0,0,438.0,67,624784.0,20180839,Africa,227,-13.2687204,33.9301963
Malaysia,2023-03-02,5043252,244,36965.0,5.0,4996818.0,0,9469.0,7,68217426.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-03,5043456,204,36965.0,0.0,4997244.0,426,9247.0,6,68236549.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-04,5043626,170,36965.0,0.0,4997422.0,178,9239.0,4,68255672.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-05,5043790,164,36966.0,1.0,4997620.0,198,9204.0,4,68255672.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-06,5043790,164,36966.0,1.0,4997620.0,198,9204.0,4,68255672.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-07,5043978,188,36966.0,0.0,4997801.0,181,9211.0,2,68261996.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-08,5044204,226,36966.0,0.0,4998003.0,202,9235.0,4,68268320.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-09,5044439,235,36967.0,1.0,4998219.0,216,9253.0,7,68274644.0,33181072,Asia,7,4.5693754,102.2656823
Malaysia,2023-03-10,5044969,251,36967.0,0.0,4998652.0,197,9350.0,6,68298064.0,33181072,Asia,7,4.5693754,102.2656823
Mali,2023-03-02,33045,11,743.0,0.0,32130.0,19,172.0,0,796192.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-03,33051,6,743.0,0.0,32145.0,15,163.0,0,796406.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-04,33051,0,743.0,0.0,32145.0,0,163.0,0,796406.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-05,33053,2,743.0,0.0,32150.0,5,160.0,0,796609.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-06,33053,2,743.0,0.0,32150.0,5,160.0,0,796609.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-07,33056,3,743.0,0.0,32180.0,30,133.0,0,796730.0,21473764,Africa,650,16.3700359,-2.2900239
